Date,Open,High,Low,Close,Volume
2022-09-22,282.000000,289.549988,280.059998,287.059998,5657600,ADBE
2022-09-23,285.570007,288.549988,280.700012,284.559998,4739300,ADBE
2022-09-26,286.029999,288.899994,276.750000,276.959991,6746200,ADBE
2022-09-27,281.700012,284.500000,274.730011,277.570007,6390900,ADBE
2022-09-28,280.380005,282.739990,275.369995,281.399994,4985100,ADBE
2022-09-29,277.799988,279.589996,275.010010,278.250000,5155300,ADBE
2022-09-30,279.690002,284.290009,274.850006,275.200012,4578800,ADBE
2022-10-03,278.269989,286.899994,277.000000,285.239990,3738100,ADBE
2022-10-04,290.950012,296.790009,290.179993,294.970001,4509200,ADBE
2022-10-05,291.410004,298.809998,289.179993,297.380005,3469600,ADBE
2022-10-06,297.149994,305.500000,297.100006,298.410004,4884000,ADBE
2022-10-07,291.359985,293.709991,286.829987,288.769989,3495900,ADBE
2022-10-10,289.750000,290.279999,283.049988,285.720001,2906300,ADBE
2022-10-11,285.690002,288.279999,281.440002,284.829987,3209800,ADBE
2022-10-12,284.690002,289.790009,283.089996,286.149994,3044100,ADBE
2022-10-13,279.709991,298.170013,276.600006,294.739990,4737200,ADBE
2022-10-14,295.119995,297.589996,287.450012,287.940002,3563300,ADBE
2022-10-17,297.450012,297.959991,291.399994,293.500000,4600600,ADBE
2022-10-18,302.679993,303.489990,286.809998,292.980011,5472000,ADBE
2022-10-19,295.399994,303.709991,292.700012,299.829987,5529100,ADBE
2022-10-20,301.029999,309.190002,299.339996,302.380005,3621600,ADBE
2022-10-21,300.989990,307.429993,298.230011,306.369995,3659300,ADBE
2022-10-24,308.429993,317.329987,306.200012,316.220001,4817400,ADBE
2022-10-25,319.119995,324.230011,316.739990,323.790009,3814600,ADBE
2022-10-26,318.160004,330.579987,316.540009,320.480011,4207700,ADBE
2022-10-27,322.959991,323.850006,316.869995,318.649994,2870200,ADBE
2022-10-28,318.670013,327.049988,318.670013,325.679993,3008400,ADBE
2022-10-31,323.489990,325.579987,317.420013,318.500000,3253200,ADBE
2022-11-01,321.010010,322.839996,312.790009,316.019989,2467700,ADBE
2022-11-02,318.839996,318.839996,301.089996,301.220001,3480000,ADBE
2022-11-03,297.070007,299.609985,285.369995,285.929993,4897100,ADBE
2022-11-04,290.380005,291.010010,278.230011,285.750000,5738300,ADBE
2022-11-07,288.970001,300.359985,287.570007,299.540009,3980700,ADBE
2022-11-08,301.149994,309.899994,297.769989,302.170013,4230600,ADBE
2022-11-09,299.649994,303.290009,297.350006,298.869995,2778200,ADBE
2022-11-10,318.549988,330.369995,317.869995,329.950012,5502900,ADBE
2022-11-11,330.339996,342.309998,329.489990,341.149994,4110100,ADBE
2022-11-14,338.070007,345.109985,334.429993,340.369995,3464500,ADBE
2022-11-15,348.410004,350.970001,342.559998,345.959991,2948600,ADBE
2022-11-16,345.000000,345.019989,336.720001,338.410004,2123200,ADBE
2022-11-17,331.739990,339.869995,329.350006,337.829987,2740400,ADBE
2022-11-18,344.299988,344.700012,329.140015,330.859985,3421700,ADBE
2022-11-21,329.529999,330.250000,320.600006,321.489990,3219900,ADBE
2022-11-22,322.489990,331.540009,320.200012,330.880005,2573800,ADBE
2022-11-23,329.929993,338.500000,327.589996,335.779999,2240800,ADBE
2022-11-25,332.890015,335.510010,332.010010,334.299988,1197800,ADBE
2022-11-28,335.829987,338.190002,328.070007,328.970001,2314800,ADBE
2022-11-29,326.690002,329.700012,323.670013,326.779999,2392600,ADBE
2022-11-30,327.119995,345.029999,326.380005,344.929993,4979800,ADBE
2022-12-01,348.029999,350.670013,341.500000,344.109985,3365200,ADBE
2022-12-02,337.200012,343.529999,334.220001,341.529999,2741800,ADBE
2022-12-05,337.799988,340.510010,330.829987,334.089996,2542300,ADBE
2022-12-06,334.089996,334.220001,327.399994,331.149994,2182200,ADBE
2022-12-07,327.529999,331.000000,325.489990,326.679993,2055900,ADBE
2022-12-08,325.709991,336.200012,324.350006,332.579987,2065800,ADBE
2022-12-09,331.500000,334.690002,328.500000,330.640015,1969200,ADBE
2022-12-12,334.760010,338.269989,332.649994,338.170013,2914700,ADBE
2022-12-13,353.630005,355.670013,338.790009,342.459991,3428000,ADBE
2022-12-14,343.890015,345.950012,335.000000,339.920013,3236500,ADBE
2022-12-15,332.760010,334.500000,324.589996,328.709991,5498700,ADBE
2022-12-16,345.000000,354.470001,337.239990,338.540009,11940700,ADBE
2022-12-19,338.000000,340.739990,326.299988,328.760010,4086300,ADBE
2022-12-20,327.000000,342.500000,325.519989,338.220001,3873600,ADBE
2022-12-21,340.290009,345.290009,336.440002,341.380005,2583000,ADBE
2022-12-22,336.010010,339.880005,330.940002,336.519989,2319300,ADBE
2022-12-23,335.000000,338.920013,333.290009,338.450012,1629800,ADBE
2022-12-27,338.000000,338.160004,332.459991,335.089996,1464300,ADBE
2022-12-28,335.059998,338.500000,327.190002,328.329987,1672100,ADBE
2022-12-29,330.750000,339.500000,329.760010,337.579987,1793100,ADBE
2022-12-30,333.000000,336.640015,331.640015,336.529999,1740900,ADBE
2023-01-03,340.160004,345.820007,331.920013,336.920013,2229100,ADBE
2023-01-04,342.890015,345.630005,336.730011,341.410004,2186800,ADBE
2023-01-05,337.529999,337.549988,328.160004,328.440002,2081600,ADBE
2023-01-06,332.279999,334.880005,322.440002,332.750000,2216600,ADBE
2023-01-09,338.899994,349.459991,338.420013,341.980011,3133800,ADBE
2023-01-10,337.649994,344.630005,336.799988,338.700012,1670200,ADBE
2023-01-11,337.390015,343.190002,333.470001,342.929993,2344400,ADBE
2023-01-12,344.170013,346.440002,337.369995,344.540009,2121800,ADBE
2023-01-13,340.250000,344.649994,335.500000,344.380005,2581900,ADBE
2023-01-17,344.380005,350.790009,341.970001,344.380005,2512700,ADBE
2023-01-18,345.010010,349.239990,338.399994,341.309998,2079800,ADBE
2023-01-19,340.559998,346.730011,340.010010,342.529999,2467000,ADBE
2023-01-20,343.269989,357.420013,342.760010,356.380005,3149400,ADBE
2023-01-23,358.279999,365.869995,356.850006,364.980011,3187100,ADBE
2023-01-24,364.100006,364.450012,358.000000,361.320007,2466400,ADBE
2023-01-25,355.670013,359.730011,350.570007,358.170013,2239100,ADBE
2023-01-26,362.760010,367.429993,360.720001,365.820007,2350500,ADBE
2023-01-27,363.489990,373.420013,362.850006,370.709991,2615600,ADBE
2023-01-30,365.899994,368.700012,362.829987,363.420013,2663600,ADBE
2023-01-31,364.709991,370.700012,364.010010,370.339996,2572400,ADBE
2023-02-01,370.010010,386.720001,366.799988,383.920013,3362000,ADBE
2023-02-02,393.279999,402.489990,388.880005,392.230011,4020000,ADBE
2023-02-03,384.290009,386.720001,377.920013,379.329987,2695400,ADBE
2023-02-06,376.209991,379.290009,373.390015,375.230011,2369600,ADBE
2023-02-07,373.429993,384.940002,372.760010,383.820007,2476200,ADBE
2023-02-08,382.489990,387.279999,375.700012,378.359985,2668100,ADBE
2023-02-09,384.970001,386.510010,374.019989,375.809998,2265200,ADBE
2023-02-10,371.630005,374.519989,367.079987,370.989990,1846300,ADBE
2023-02-13,373.410004,376.309998,371.029999,375.000000,1877300,ADBE
2023-02-14,375.000000,380.559998,369.959991,377.899994,2479700,ADBE
2023-02-15,375.600006,381.670013,374.839996,375.940002,2088200,ADBE
2023-02-16,366.040009,373.489990,363.549988,365.160004,2917000,ADBE
2023-02-17,359.309998,359.609985,352.119995,356.850006,2985700,ADBE
2023-02-21,350.779999,353.250000,345.690002,346.700012,3002700,ADBE
2023-02-22,346.690002,353.170013,344.450012,348.720001,2599300,ADBE
2023-02-23,350.440002,353.799988,343.929993,347.019989,3154500,ADBE
2023-02-24,328.119995,329.760010,318.600006,320.540009,8444500,ADBE
2023-02-27,322.019989,325.100006,320.700012,322.320007,3500600,ADBE
2023-02-28,323.369995,325.730011,320.970001,323.950012,2714200,ADBE
2023-03-01,323.799988,325.260010,321.000000,323.380005,2377700,ADBE
2023-03-02,323.380005,334.459991,321.559998,333.500000,3845800,ADBE
2023-03-03,334.690002,344.760010,334.480011,344.040009,3725500,ADBE
2023-03-06,344.329987,351.779999,344.279999,347.019989,3060300,ADBE
2023-03-07,347.859985,352.170013,344.059998,344.799988,2252800,ADBE
2023-03-08,346.739990,348.690002,343.470001,345.839996,2518900,ADBE
2023-03-09,344.720001,350.130005,336.989990,338.369995,3798300,ADBE
2023-03-10,338.339996,338.519989,328.450012,329.299988,4148200,ADBE
2023-03-13,329.420013,333.000000,323.290009,324.269989,4203500,ADBE
2023-03-14,332.209991,335.170013,328.700012,333.329987,3850900,ADBE
2023-03-15,330.000000,334.279999,328.170013,333.609985,4627100,ADBE
2023-03-16,344.570007,355.489990,340.529999,353.290009,6946600,ADBE
2023-03-17,354.779999,360.630005,350.839996,358.140015,6725400,ADBE
2023-03-20,357.609985,364.940002,355.350006,362.880005,3946800,ADBE
2023-03-21,364.630005,376.399994,362.920013,374.220001,4479200,ADBE
2023-03-22,375.000000,377.329987,361.519989,361.709991,3878400,ADBE
2023-03-23,368.989990,375.250000,365.489990,369.000000,3138600,ADBE
2023-03-24,370.230011,375.230011,367.720001,374.959991,2993400,ADBE
2023-03-27,376.510010,380.350006,369.679993,373.149994,2832200,ADBE
2023-03-28,373.420013,374.000000,367.820007,373.399994,1780800,ADBE
2023-03-29,376.679993,380.119995,375.559998,379.160004,2497600,ADBE
2023-03-30,381.649994,382.579987,378.079987,381.899994,2139000,ADBE
2023-03-31,382.290009,385.730011,380.260010,385.369995,3063400,ADBE
2023-04-03,380.880005,383.730011,378.149994,380.079987,2712600,ADBE
2023-04-04,382.239990,385.700012,381.049988,385.149994,2569800,ADBE
2023-04-05,384.089996,386.000000,377.260010,382.019989,2277200,ADBE
2023-04-06,379.309998,382.459991,375.989990,380.600006,1835900,ADBE
2023-04-10,375.480011,376.670013,372.260010,376.250000,1689700,ADBE
2023-04-11,374.010010,375.899994,368.350006,371.109985,2161100,ADBE
2023-04-12,376.420013,378.230011,368.750000,369.890015,1978200,ADBE
2023-04-13,373.200012,379.019989,372.730011,378.799988,2434800,ADBE
2023-04-14,376.369995,380.570007,375.140015,379.380005,1525500,ADBE
2023-04-17,379.609985,380.760010,374.619995,377.920013,1614300,ADBE
2023-04-18,380.899994,380.899994,374.489990,377.549988,1586700,ADBE
2023-04-19,377.899994,382.839996,375.600006,380.109985,1775200,ADBE
2023-04-20,376.040009,383.000000,375.670013,380.260010,1947900,ADBE
2023-04-21,379.970001,380.440002,375.440002,377.670013,1841600,ADBE
2023-04-24,376.589996,378.950012,373.570007,377.339996,1531100,ADBE
2023-04-25,373.630005,375.230011,368.880005,369.589996,2413100,ADBE
2023-04-26,368.600006,369.450012,357.250000,363.059998,2803200,ADBE
2023-04-27,365.940002,373.820007,363.500000,371.420013,2338800,ADBE
2023-04-28,371.420013,377.690002,368.559998,377.559998,2061200,ADBE
2023-05-01,376.510010,378.720001,373.709991,374.149994,1868000,ADBE
2023-05-02,374.359985,375.850006,367.839996,368.660004,2287600,ADBE
2023-05-03,363.489990,365.959991,344.239990,345.250000,6700800,ADBE
2023-05-04,347.970001,348.000000,332.839996,335.829987,6614900,ADBE
2023-05-05,338.980011,349.549988,338.029999,348.399994,4260100,ADBE
2023-05-08,348.000000,350.480011,340.760010,344.059998,3135900,ADBE
2023-05-09,342.500000,345.000000,341.230011,342.649994,1879400,ADBE
2023-05-10,348.250000,352.000000,341.829987,344.019989,3386300,ADBE
2023-05-11,341.880005,344.660004,339.369995,341.579987,2183400,ADBE
2023-05-12,340.510010,340.790009,331.890015,335.450012,4278400,ADBE
2023-05-15,337.350006,345.890015,333.010010,345.670013,3330500,ADBE
2023-05-16,344.200012,347.070007,341.170013,345.109985,2558300,ADBE
2023-05-17,345.359985,358.690002,345.119995,356.630005,3560600,ADBE
2023-05-18,357.000000,361.480011,356.450012,360.429993,2896400,ADBE
2023-05-19,363.000000,372.079987,361.359985,371.250000,3855500,ADBE
2023-05-22,371.250000,374.399994,369.660004,372.049988,2627100,ADBE
2023-05-23,371.809998,376.489990,369.920013,370.420013,2967700,ADBE
2023-05-24,368.410004,369.059998,361.720001,365.760010,2666600,ADBE
2023-05-25,375.489990,397.649994,374.089996,392.059998,7030000,ADBE
2023-05-26,396.720001,416.359985,396.570007,415.390015,7833600,ADBE
2023-05-30,429.940002,432.989990,416.079987,417.209991,5332300,ADBE
2023-05-31,413.899994,421.359985,410.700012,417.790009,5158500,ADBE
2023-06-01,412.290009,430.600006,412.290009,426.750000,4443100,ADBE
2023-06-02,432.000000,438.529999,430.359985,436.369995,4332200,ADBE
2023-06-05,433.010010,440.380005,426.959991,434.179993,3447400,ADBE
2023-06-06,432.549988,437.119995,431.239990,432.890015,2342000,ADBE
2023-06-07,434.559998,436.809998,417.739990,418.320007,4773000,ADBE
2023-06-08,424.149994,440.630005,423.579987,439.029999,6062800,ADBE
2023-06-09,456.910004,466.589996,453.089996,454.000000,7928300,ADBE
2023-06-12,463.709991,478.040009,459.420013,474.630005,6913700,ADBE
2023-06-13,489.709991,491.510010,470.359985,478.989990,7412500,ADBE
2023-06-14,476.149994,483.850006,473.200012,479.529999,5150100,ADBE
2023-06-15,475.470001,495.200012,474.250000,490.910004,9682200,ADBE
2023-06-16,518.229980,518.739990,494.619995,495.179993,13335800,ADBE
2023-06-20,485.630005,492.690002,480.000000,485.859985,5331200,ADBE
2023-06-21,492.000000,495.549988,475.309998,477.480011,5258700,ADBE
2023-06-22,474.119995,481.000000,473.019989,477.579987,3601400,ADBE
2023-06-23,472.950012,487.329987,472.320007,484.720001,4450200,ADBE
2023-06-26,483.010010,487.160004,479.049988,479.510010,3169500,ADBE
2023-06-27,480.000000,490.799988,479.950012,489.269989,2691700,ADBE
2023-06-28,482.000000,489.750000,480.390015,482.429993,3229200,ADBE
2023-06-29,484.470001,485.829987,479.600006,483.769989,1905400,ADBE
2023-06-30,482.739990,492.809998,482.720001,488.989990,3095900,ADBE
2023-07-03,486.390015,486.609985,479.839996,485.209991,1491000,ADBE
2023-07-05,480.989990,489.410004,479.730011,487.260010,2190000,ADBE
2023-07-06,479.989990,482.500000,475.000000,481.290009,2100900,ADBE
2023-07-07,481.980011,490.420013,479.859985,485.269989,2324500,ADBE
2023-07-10,485.269989,499.200012,485.109985,496.350006,3352600,ADBE
2023-07-11,497.279999,506.029999,491.760010,504.739990,2844200,ADBE
2023-07-12,509.410004,510.790009,500.010010,507.359985,3027400,ADBE
2023-07-13,509.619995,519.409973,509.500000,517.280029,3049400,ADBE
2023-07-14,517.340027,523.789978,512.669983,514.830017,2300400,ADBE
2023-07-17,513.000000,522.690002,512.380005,522.000000,2645600,ADBE
2023-07-18,519.640015,535.130005,517.380005,532.229980,4094600,ADBE
2023-07-19,534.479980,539.000000,526.059998,527.169983,3383200,ADBE
2023-07-20,522.030029,528.309998,514.090027,516.880005,3264500,ADBE
2023-07-21,521.750000,529.690002,519.280029,520.229980,8098000,ADBE
2023-07-24,520.000000,524.840027,514.859985,523.859985,2260500,ADBE
2023-07-25,519.419983,526.880005,517.919983,525.340027,2472100,ADBE
2023-07-26,520.489990,521.099976,510.440002,514.549988,2918700,ADBE
2023-07-27,523.159973,527.900024,511.239990,513.969971,2477200,ADBE
2023-07-28,515.429993,530.320007,514.630005,528.869995,2810000,ADBE
2023-07-31,541.869995,552.940002,541.869995,546.169983,4059800,ADBE
2023-08-01,545.780029,552.020020,541.669983,549.099976,2274000,ADBE
2023-08-02,539.320007,539.989990,526.500000,530.299988,2971000,ADBE
2023-08-03,523.000000,530.909973,522.219971,523.760010,2183700,ADBE
2023-08-04,526.739990,535.630005,522.119995,526.880005,2461900,ADBE
2023-08-07,530.000000,532.580017,523.520020,529.729980,1777600,ADBE
2023-08-08,523.989990,524.580017,515.250000,520.599976,2626100,ADBE
2023-08-09,520.549988,520.969971,509.529999,513.780029,1843800,ADBE
2023-08-10,521.030029,523.219971,512.979980,515.830017,1901700,ADBE
2023-08-11,510.829987,514.900024,506.369995,508.450012,1929900,ADBE
2023-08-14,506.779999,522.549988,505.029999,522.250000,2052500,ADBE
2023-08-15,518.349976,522.039978,516.059998,518.700012,1824300,ADBE
2023-08-16,517.809998,523.150024,514.169983,514.489990,1541300,ADBE
2023-08-17,525.000000,525.489990,510.559998,511.670013,2455800,ADBE
2023-08-18,504.649994,510.049988,503.899994,508.130005,2139100,ADBE
2023-08-21,510.290009,522.979980,510.290009,520.469971,2428300,ADBE
2023-08-22,529.719971,530.000000,518.349976,519.479980,1496600,ADBE
2023-08-23,522.729980,535.250000,519.239990,530.710022,2336900,ADBE
2023-08-24,539.000000,539.669983,511.049988,512.429993,2950200,ADBE
2023-08-25,514.919983,528.429993,514.469971,525.059998,2308300,ADBE
2023-08-28,525.700012,533.510010,523.979980,529.919983,1684100,ADBE
2023-08-29,527.700012,541.969971,526.150024,540.570007,2167000,ADBE
2023-08-30,540.099976,546.000000,536.090027,545.359985,1930300,ADBE
2023-08-31,547.000000,562.099976,546.760010,559.340027,3919300,ADBE
2023-09-01,564.799988,569.979980,558.520020,563.210022,2232300,ADBE
2023-09-05,557.880005,567.590027,555.419983,564.880005,2349700,ADBE
2023-09-06,560.450012,564.059998,555.849976,561.940002,2299900,ADBE
2023-09-07,554.000000,561.830017,551.080017,560.460022,2089400,ADBE
2023-09-08,568.900024,570.239990,558.030029,560.359985,2262000,ADBE
2023-09-11,562.000000,565.429993,556.700012,564.500000,2083300,ADBE
2023-09-12,555.630005,559.090027,540.369995,542.210022,3961300,ADBE
2023-09-13,557.020020,559.849976,546.429993,553.559998,3465200,ADBE
2023-09-14,551.090027,555.190002,544.340027,552.159973,4786900,ADBE
2023-09-15,532.109985,537.690002,523.619995,528.890015,9769000,ADBE
2023-09-18,524.229980,533.979980,522.179993,532.419983,2650700,ADBE
2023-09-19,531.349976,542.400024,529.469971,541.690002,2385800,ADBE
2023-09-20,541.690002,548.849976,535.729980,535.780029,2626000,ADBE
2023-09-21,519.479980,526.289978,513.400024,513.880005,3844600,ADBE
2023-09-22,513.090027,518.150024,508.829987,512.900024,2702100,ADBE
2023-09-25,511.450012,514.250000,507.220001,511.600006,2219500,ADBE
2023-09-26,510.140015,510.140015,502.010010,506.299988,2375400,ADBE
2023-09-27,507.510010,509.250000,498.700012,502.600006,3311100,ADBE
2023-09-28,500.000000,508.679993,499.250000,504.670013,2720000,ADBE
2023-09-29,505.440002,518.580017,505.440002,509.899994,2795900,ADBE
2023-10-02,508.239990,522.409973,508.239990,521.130005,2411500,ADBE
2023-10-03,517.520020,520.489990,504.549988,507.029999,2004100,ADBE
2023-10-04,511.929993,519.760010,510.000000,518.419983,2027200,ADBE
2023-10-05,519.840027,522.609985,509.239990,516.440002,1818800,ADBE
2023-10-06,513.219971,531.309998,509.519989,526.679993,2523300,ADBE
2023-10-09,522.000000,530.000000,518.750000,529.289978,1713500,ADBE
2023-10-10,530.909973,537.000000,530.400024,532.719971,2090900,ADBE
2023-10-11,538.590027,551.340027,536.109985,549.909973,3307500,ADBE
2023-10-12,553.700012,574.400024,552.229980,559.630005,4624000,ADBE
2023-10-13,560.000000,562.890015,546.989990,548.760010,2832600,ADBE
2023-10-16,553.179993,555.570007,545.690002,550.739990,2179700,ADBE
2023-10-17,545.409973,560.799988,543.340027,560.090027,2355300,ADBE
2023-10-18,554.479980,568.179993,554.239990,557.869995,2614500,ADBE
2023-10-19,560.000000,567.099976,553.469971,555.739990,2809300,ADBE
2023-10-20,555.739990,555.979980,535.950012,540.960022,2728100,ADBE
2023-10-23,535.809998,548.030029,531.000000,540.409973,2172600,ADBE
2023-10-24,544.640015,546.000000,532.119995,539.559998,2358100,ADBE
2023-10-25,533.559998,534.460022,517.630005,521.140015,2526000,ADBE
2023-10-26,530.000000,530.989990,511.679993,514.280029,2876700,ADBE
2023-10-27,517.500000,519.859985,506.920013,508.119995,2985600,ADBE
2023-10-30,516.109985,530.750000,512.239990,526.940002,2806900,ADBE
2023-10-31,530.640015,532.640015,522.809998,532.059998,2052300,ADBE
2023-11-01,535.000000,545.270020,534.000000,544.500000,2644500,ADBE
2023-11-02,550.440002,559.359985,550.000000,558.710022,2634800,ADBE
2023-11-03,560.000000,567.030029,557.659973,563.659973,2066300,ADBE
2023-11-06,566.000000,567.880005,558.169983,565.450012,2593400,ADBE
2023-11-07,568.809998,589.000000,568.809998,585.200012,3993600,ADBE
2023-11-08,589.000000,595.669983,581.070007,585.309998,3079200,ADBE
2023-11-09,587.510010,590.039978,576.340027,577.739990,2336600,ADBE
2023-11-10,580.489990,598.140015,576.010010,597.219971,3062700,ADBE
2023-11-13,589.979980,594.260010,583.359985,590.340027,2505100,ADBE
2023-11-14,601.559998,613.710022,599.039978,604.330017,2884900,ADBE
2023-11-15,605.000000,605.729980,591.789978,595.309998,3088900,ADBE
2023-11-16,595.450012,605.270020,592.140015,602.059998,2040400,ADBE
2023-11-17,602.070007,605.049988,597.020020,602.659973,1968500,ADBE
2023-11-20,605.309998,614.200012,604.500000,612.700012,2393900,ADBE
2023-11-21,610.630005,615.570007,607.030029,610.989990,1906200,ADBE
2023-11-22,616.630005,624.380005,614.010010,619.719971,2064400,ADBE
2023-11-24,616.260010,619.440002,613.599976,619.429993,942700,ADBE
2023-11-27,618.799988,625.830017,614.570007,619.270020,1854400,ADBE
2023-11-28,613.979980,625.599976,612.260010,623.320007,2302900,ADBE
2023-11-29,625.940002,628.599976,616.770020,617.390015,2595600,ADBE
2023-11-30,620.000000,621.479980,605.070007,611.010010,3960300,ADBE
2023-12-01,609.239990,615.200012,603.179993,612.469971,2490000,ADBE
2023-12-04,604.909973,608.289978,596.210022,604.559998,2541500,ADBE
2023-12-05,596.770020,602.739990,591.169983,602.219971,2577700,ADBE
2023-12-06,608.059998,608.530029,594.489990,595.700012,2080400,ADBE
2023-12-07,598.919983,609.229980,596.469971,608.780029,2605200,ADBE
2023-12-08,605.000000,610.229980,601.299988,610.010010,2498800,ADBE
2023-12-11,616.880005,627.820007,614.340027,625.200012,3270600,ADBE
2023-12-12,625.859985,633.890015,623.000000,633.659973,2968900,ADBE
2023-12-13,630.409973,632.450012,618.030029,624.260010,6188500,ADBE
2023-12-14,593.000000,593.159973,578.299988,584.640015,11315300,ADBE
2023-12-15,580.599976,591.659973,578.200012,584.679993,8663700,ADBE
2023-12-18,591.520020,603.130005,586.619995,599.130005,5452000,ADBE
2023-12-19,600.000000,612.710022,598.080017,604.640015,4150700,ADBE
2023-12-20,600.710022,610.679993,595.070007,596.059998,2587300,ADBE
2023-12-21,603.000000,607.400024,594.820007,600.140015,3192800,ADBE
2023-12-22,600.799988,601.859985,596.000000,598.750000,1659800,ADBE
2023-12-26,598.919983,601.690002,596.500000,598.260010,1595100,ADBE
2023-12-27,598.599976,599.789978,593.710022,596.080017,1394900,ADBE
2023-12-28,597.440002,599.039978,593.630005,595.520020,1702600,ADBE
2023-12-29,596.090027,600.750000,592.940002,596.599976,1893900,ADBE
2024-01-02,589.510010,590.440002,576.760010,580.070007,2840200,ADBE
2024-01-03,574.580017,577.299988,570.190002,571.789978,2478000,ADBE
2024-01-04,570.989990,572.909973,566.659973,567.049988,2092100,ADBE
2024-01-05,563.500000,569.520020,563.340027,564.599976,1922900,ADBE
2024-01-08,567.869995,581.510010,567.869995,580.549988,2830000,ADBE
2024-01-09,578.330017,588.200012,577.280029,586.200012,1926900,ADBE
2024-01-10,585.429993,593.650024,585.429993,591.030029,2135700,ADBE
2024-01-11,592.000000,597.840027,584.520020,597.489990,2331800,ADBE
2024-01-12,598.390015,599.380005,593.020020,596.539978,1477000,ADBE
2024-01-16,592.830017,597.760010,588.340027,597.679993,2126100,ADBE
2024-01-17,591.989990,596.750000,582.440002,596.099976,2588300,ADBE
2024-01-18,586.900024,596.890015,584.210022,593.700012,2793600,ADBE
2024-01-19,593.809998,612.070007,589.130005,611.549988,3760100,ADBE
2024-01-22,615.000000,620.960022,603.150024,603.590027,4488000,ADBE
2024-01-23,602.210022,604.320007,591.340027,597.179993,2723500,ADBE
2024-01-24,601.710022,616.950012,597.460022,606.479980,2999000,ADBE
2024-01-25,615.419983,627.059998,612.239990,622.580017,3806200,ADBE
2024-01-26,620.700012,622.500000,613.000000,613.929993,2137800,ADBE
2024-01-29,615.710022,636.250000,615.710022,630.229980,3212200,ADBE
2024-01-30,630.000000,630.469971,620.890015,627.960022,2007400,ADBE
2024-01-31,620.000000,625.929993,612.169983,617.780029,2666800,ADBE
2024-02-01,619.000000,628.799988,618.780029,627.909973,1687600,ADBE
2024-02-02,624.789978,638.250000,617.010010,634.760010,2542200,ADBE
2024-02-05,633.030029,634.590027,624.539978,630.500000,2131200,ADBE
2024-02-06,625.580017,626.460022,604.669983,607.140015,3436200,ADBE
2024-02-07,613.250000,620.419983,610.150024,615.849976,2313800,ADBE
2024-02-08,615.849976,621.340027,612.510010,615.859985,1815700,ADBE
2024-02-09,616.000000,628.070007,615.799988,627.210022,2091400,ADBE
2024-02-12,626.000000,626.349976,611.580017,611.840027,2317200,ADBE
2024-02-13,596.700012,608.390015,590.000000,601.890015,2985200,ADBE
2024-02-14,605.849976,610.330017,602.500000,604.659973,1615100,ADBE
2024-02-15,606.000000,607.320007,589.770020,590.440002,3677400,ADBE
2024-02-16,589.900024,590.140015,546.369995,546.659973,10323000,ADBE
2024-02-20,531.500000,545.880005,528.010010,541.909973,6567600,ADBE
2024-02-21,539.760010,542.570007,529.369995,538.520020,4493500,ADBE
2024-02-22,553.940002,555.549988,534.559998,537.570007,5023400,ADBE
2024-02-23,543.489990,557.179993,541.479980,553.440002,4546500,ADBE
2024-02-26,556.559998,570.599976,556.559998,560.479980,4251200,ADBE
2024-02-27,565.909973,565.909973,548.539978,552.489990,3247600,ADBE
2024-02-28,552.000000,557.200012,549.760010,551.820007,2313200,ADBE
2024-02-29,554.890015,561.940002,553.229980,560.280029,3844400,ADBE
2024-03-01,561.109985,572.890015,560.669983,570.929993,2903700,ADBE
2024-03-04,572.849976,576.250000,564.099976,567.940002,2556400,ADBE
2024-03-05,562.599976,564.190002,539.349976,544.840027,4286800,ADBE
2024-03-06,548.000000,550.640015,538.150024,543.090027,3209800,ADBE
2024-03-07,550.000000,558.380005,541.590027,556.039978,2660500,ADBE
2024-03-08,553.000000,560.440002,550.510010,551.690002,2831100,ADBE
2024-03-11,552.450012,562.690002,551.020020,560.419983,2857800,ADBE
2024-03-12,568.599976,579.789978,562.599976,579.140015,3469200,ADBE
2024-03-13,579.059998,585.349976,573.409973,573.549988,3466000,ADBE
2024-03-14,578.000000,579.539978,568.760010,570.450012,5908100,ADBE
2024-03-15,499.640015,503.130005,485.000000,492.459991,19570500,ADBE
2024-03-18,495.549988,515.729980,495.549988,513.859985,7052700,ADBE
2024-03-19,509.890015,522.679993,508.989990,521.190002,7081800,ADBE
2024-03-20,523.289978,523.869995,512.500000,519.140015,4239600,ADBE
2024-03-21,517.599976,519.729980,506.200012,511.250000,5206600,ADBE
2024-03-22,509.070007,511.589996,496.670013,499.519989,5410300,ADBE
2024-03-25,496.790009,510.630005,496.690002,507.230011,4277000,ADBE
2024-03-26,508.059998,512.789978,503.589996,507.600006,2813300,ADBE
2024-03-27,515.469971,516.859985,499.700012,504.399994,4228400,ADBE
2024-03-28,508.119995,509.000000,500.260010,504.600006,3897000,ADBE
2024-04-01,504.989990,506.920013,499.309998,502.089996,2056000,ADBE
2024-04-02,494.399994,500.750000,491.339996,499.209991,3083300,ADBE
2024-04-03,497.359985,498.859985,494.709991,497.010010,2604400,ADBE
2024-04-04,503.559998,504.109985,486.700012,487.109985,3403300,ADBE
2024-04-05,488.839996,490.089996,481.279999,485.119995,4971800,ADBE
2024-04-08,484.779999,486.980011,477.230011,484.279999,3439200,ADBE
2024-04-09,486.000000,493.309998,483.309998,492.549988,2548600,ADBE
